257 4.00275e-314 -745965 -745965
258 4.00275e-314 -748857 -748857
259 4.00275e-314 -751748 -751748
260 4.00275e-314 -754639 -754639
261 4.00275e-314 -757531 -757531
262 4.00275e-314 -760422 -760422
263 4.00275e-314 -763313 -763313
264 4.00275e-314 -766205 -766205
265 4.00275e-314 -769096 -769096
266 4.00275e-314 -771987 -771987
267 4.00275e-314 -774879 -774879
268 4.00275e-314 -777770 -777770
269 4.00275e-314 -780661 -780661
270 4.00275e-314 -783553 -783553
271 4.00275e-314 -786444 -786444
272 4.00275e-314 -789335 -789335
273 4.00275e-314 -792227 -792227
274 4.00275e-314 -795118 -795118
275 4.00275e-314 -798009 -798009
276 4.00275e-314 -800901 -800901
277 4.00275e-314 -803792 -803792
278 4.00275e-314 -806684 -806684
279 4.00275e-314 -809575 -809575
280 4.00275e-314 -812466 -812466
281 4.00275e-314 -815358 -815358
282 4.00275e-314 -818249 -818249
283 4.00275e-314 -821140 -821140
284 4.00275e-314 -824032 -824032
285 4.00275e-314 -826923 -826923
286 4.00275e-314 -829814 -829814
287 4.00275e-314 -832706 -832706
288 4.00275e-314 -835597 -835597
289 4.00275e-314 -838488 -838488
290 4.00275e-314 -841380 -841380
291 4.00275e-314 -844271 -844271
292 4.00275e-314 -847162 -847162
293 4.00275e-314 -850054 -850054
294 4.00275e-314 -852945 -852945
295 4.00275e-314 -855836 -855836
296 4.00275e-314 -858728 -858728
297 4.00275e-314 -861619 -861619
298 4.00275e-314 -864510 -864510
299 4.00275e-314 -867402 -867402
300 4.00275e-314 -870293 -870293
301 4.00275e-314 -873184 -873184
302 4.00275e-314 -876076 -876076
303 4.00275e-314 -878967 -878967
304 4.00275e-314 -881858 -881858
305 4.00275e-314 -884750 -884750
306 4.00275e-314 -887641 -887641
307 4.00275e-314 -890532 -890532
308 4.00275e-314 -893424 -893424
309 4.00275e-314 -896315 -896315
310 4.00275e-314 -899206 -899206
311 4.00275e-314 -902098 -902098
312 4.00275e-314 -904989 -904989
313 4.00275e-314 -907880 -907880
314 4.00275e-314 -910772 -910772
315 4.00275e-314 -913663 -913663
316 4.00275e-314 -916554 -916554
317 4.00275e-314 -919446 -919446
318 4.00275e-314 -922337 -922337
319 4.00275e-314 -925228 -925228
320 4.00275e-314 -928120 -928120
321 4.00275e-314 -931011 -931011
322 4.00275e-314 -933902 -933902
323 4.00275e-314 -936794 -936794
324 4.00275e-314 -939685 -939685
325 4.00275e-314 -942576 -942576
326 4.00275e-314 -945468 -945468
327 4.00275e-314 -948359 -948359
328 4.00275e-314 -951250 -951250
329 4.00275e-314 -954142 -954142
330 4.00275e-314 -957033 -957033
331 4.00275e-314 -959924 -959924
332 4.00275e-314 -962816 -962816
333 4.00275e-314 -965707 -965707
334 4.00275e-314 -968598 -968598
335 4.00275e-314 -971490 -971490
336 4.00275e-314 -974381 -974381
337 4.00275e-314 -977272 -977272
338 4.00275e-314 -980164 -980164
339 4.00275e-314 -983055 -983055
340 4.00275e-314 -985947 -985947
341 4.00275e-314 -988838 -988838
342 4.00275e-314 -991729 -991729
343 4.00275e-314 -994621 -994621
344 4.00275e-314 -997512 -997512
345 4.00275e-314 -1.0004e+06 -1.0004e+06
346 4.00275e-314 -1.00329e+06 -1.00329e+06
347 4.00275e-314 -1.00619e+06 -1.00619e+06
348 4.00275e-314 -1.00908e+06 -1.00908e+06
349 4.00275e-314 -1.01197e+06 -1.01197e+06
350 4.00275e-314 -1.01486e+06 -1.01486e+06
351 4.00275e-314 -1.01775e+06 -1.01775e+06
352 4.00275e-314 -1.02064e+06 -1.02064e+06
353 4.00275e-314 -1.02353e+06 -1.02353e+06
354 4.00275e-314 -1.02643e+06 -1.02643e+06
355 4.00275e-314 -1.02932e+06 -1.02932e+06
356 4.00275e-314 -1.03221e+06 -1.03221e+06
357 4.00275e-314 -1.0351e+06 -1.0351e+06
358 4.00275e-314 -1.03799e+06 -1.03799e+06
359 4.00275e-314 -1.04088e+06 -1.04088e+06
360 4.00275e-314 -1.04377e+06 -1.04377e+06
361 4.00275e-314 -1.04666e+06 -1.04666e+06
362 4.00275e-314 -1.04956e+06 -1.04956e+06
363 4.00275e-314 -1.05245e+06 -1.05245e+06
364 4.00275e-314 -1.05534e+06 -1.05534e+06
365 4.00275e-314 -1.05823e+06 -1.05823e+06
366 4.00275e-314 -1.06112e+06 -1.06112e+06
367 4.00275e-314 -1.06401e+06 -1.06401e+06
368 4.00275e-314 -1.0669e+06 -1.0669e+06
369 4.00275e-314 -1.0698e+06 -1.0698e+06
370 4.00275e-314 -1.07269e+06 -1.07269e+06
371 4.00275e-314 -1.07558e+06 -1.07558e+06
372 4.00275e-314 -1.07847e+06 -1.07847e+06
373 4.00275e-314 -1.08136e+06 -1.08136e+06
374 4.00275e-314 -1.08425e+06 -1.08425e+06
375 4.00275e-314 -1.08714e+06 -1.08714e+06
376 4.00275e-314 -1.09003e+06 -1.09003e+06
377 4.00275e-314 -1.09293e+06 -1.09293e+06
378 4.00275e-314 -1.09582e+06 -1.09582e+06
379 4.00275e-314 -1.09871e+06 -1.09871e+06
380 4.00275e-314 -1.1016e+06 -1.1016e+06
381 4.00275e-314 -1.10449e+06 -1.10449e+06
382 4.00275e-314 -1.10738e+06 -1.10738e+06
383 4.00275e-314 -1.11027e+06 -1.11027e+06
384 4.00275e-314 -1.11317e+06 -1.11317e+06
385 4.00275e-314 -1.11606e+06 -1.11606e+06
386 4.00275e-314 -1.11895e+06 -1.11895e+06
387 4.00275e-314 -1.12184e+06 -1.12184e+06
388 4.00275e-314 -1.12473e+06 -1.12473e+06
389 4.00275e-314 -1.12762e+06 -1.12762e+06
