 0.0120771 -0.486063 -8.12965
 -0.454055 -0.810697 6.06302
 -2.40378 -1.19056 -3.39546
 1.49141 1.42785 -3.00488
 3.13349 -5.35953 3.06055
 1.31801 -0.188089 -2.29768
 1.007 3.51525 2.85933
 -0.101473 -0.0480032 -0.252196
 1.52027 10.5358 4.76817
 -1.13675 -3.55026 0.563991
 1.21288 -7.80029 -1.49919
 1.32018 -3.84251 -6.47787
 0.676691 -4.20725 -0.373559
 -2.61874 1.43296 2.75127
 4.23062 1.29244 2.52541
 0.839464 -3.70278 0.907957
 -3.42701 -2.1013 -2.11098
 3.00468 4.07838 0.869576
 1.14618 1.54631 -4.60035
 -3.82423 -3.42288 0.104482
 -1.50391 -4.6029 1.43047
 2.74823 -4.86498 2.36314
 1.04843 -9.84936 -1.62456
 5.15925 2.34937 -4.57388
 2.4088 -2.04477 1.90557
 0.18786 -0.326904 1.00713
 -2.47525 -4.23512 -0.462933
 2.25608 2.14265 -5.91136
 -1.18518 -0.636025 4.71496
 5.25887 -1.69388 -1.47289
 1.30876 7.34841 4.63006
 5.99173 4.68319 1.26895
 -1.65 -9.80536 1.21015
 1.9478 5.27066 3.21894
 3.40918 1.12291 1.77188
 2.12304 5.98316 2.70112
 -0.0805537 0.590768 5.1878
 -1.03164 -3.54937 -1.05887
 -4.80821 2.8253 2.46771
 5.58606 -1.30504 -1.92198
 2.97614 4.88994 1.44614
 0.758776 0.737432 -1.98676
 3.376 6.61113 2.71625
 -7.47114 4.02206 4.50412
 -5.83191 0.345429 0.266134
 -5.03996 -0.695786 -0.381114
 2.314 0.356563 -0.262271
 -2.30552 -0.0390373 -10.4584
 1.35528 -1.67345 -1.2761
 -5.50692 0.806309 2.08976
 -6.03381 -1.90217 -1.42849
 0.383514 0.16496 -3.56541
 2.41669 -0.567056 0.677981
 0.78649 -2.14435 -7.25923
 0.285435 -0.203105 5.43105
 -0.964074 2.07595 3.74751
 2.21468 1.46835 8.73252
 -1.30164 -5.58233 -0.822297
 2.57655 0.225067 2.30602
 -2.03965 1.31574 -0.868901
 -4.02277 0.421723 6.04693
 3.57968 0.49805 10.2743
 -3.87649 2.82266 7.16277
 -3.25158 -0.570843 -6.64578
 2.06478 4.67174 1.04869
 -0.200753 -4.34005 -11.8445
 -3.74732 5.24633 -3.31968
 0.84066 -3.57255 3.15065
 -3.92783 2.40821 3.32524
 -0.628231 0.610749 -10.2778
 2.79989 0.886953 1.42955
 2.75971 -1.29124 0.0476384
 -6.62939 -3.92675 -1.44232
 0.506845 1.79227 -1.85521
 -2.79702 4.52471 -0.559186
 7.7486 -5.50243 0.3196
 1.7339 -1.49378 2.39785
 1.64226 -5.30106 -5.08421
 0.128506 1.99854 -4.47588
 2.58918 4.17098 7.37459
 -5.27208 5.56013 1.84509
 5.70511 3.57954 4.65889
 -4.2251 -2.79441 -2.64059
 6.19902 1.6594 -4.14307
 1.23978 1.92357 -1.32013
 -0.391359 -2.26218 -5.24914
 -7.85105 6.14025 -2.56238
 -5.92922 -2.95659 3.51007
 -5.43138 -5.60314 -5.00985
 -3.08372 -2.93944 2.11136
 3.71515 -1.35845 -1.04458
 11.3131 0.450049 -3.31503
 4.21438 1.11815 -0.0460822
 0.717759 -2.1425 2.13907
 -5.4688 2.36431 2.10472
 4.23262 -4.16271 -0.320281
 -9.15896 0.396042 -3.6755
 7.7549 -2.69969 9.23002
 1.95246 -0.0137225 -1.79423
 -2.0295 6.43905 2.47966
 1.76502 -4.1851 1.84605
 5.11637 0.740347 -9.38626
 -2.98004 -0.315074 1.59769
 5.73639 5.69361 -0.770444
 2.08407 3.33602 0.574589
 0.381525 3.4639 1.04997
 -0.960862 -0.707657 -2.29716
 4.62894 -2.86104 2.9068
 -7.82933 0.202677 0.54476
 -3.1414 -4.75349 1.32549
 -2.24328 -6.55604 -0.648171
 1.04232 2.09292 -8.73676
 -4.93403 -0.596632 -2.27939
 -6.20537 3.17083 -4.21097
 7.70482 6.16077 1.43943
 3.4604 2.2304 -4.2868
 4.98133 0.153078 2.66399
 0.820626 5.0619 -2.89534
 -2.34377 0.150357 1.29615
 5.6067 0.913503 2.19672
 -2.02012 -5.87892 5.7715
 -1.06591 -0.967825 -5.01761
 1.04854 -2.35755 3.54412
 8.5901 3.54333 -1.83038
 3.15783 -3.59283 2.00085
 -2.47656 -0.727305 -1.73614
 -0.277273 10.2553 -4.6305
 4.54629 -6.59603 2.26024
 -1.48981 -0.0392158 1.58715
 -2.02747 -2.74623 -1.7896
 3.48156 -3.59533 6.07893
 9.39707 -5.11482 3.54859
 2.07208 7.47623 6.50313
 0.940875 -6.23016 7.45793
 6.40572 -4.65375 0.677779
 2.01667 -1.71073 -4.07611
 -0.392817 -4.00657 -1.73757
 5.79604 -2.9513 -0.348703
 -3.34504 4.70378 2.65131
 1.66081 -0.587288 2.96522
 -7.6065 -3.95313 -4.67173
 -0.279203 -1.68392 4.97089
 -6.31214 2.687 5.40716
 2.37417 -0.419699 3.7667
 -2.71036 -0.50759 -1.56057
 0.608978 6.10567 2.90208
 1.80428 0.459624 3.19766
 6.06418 -1.83214 1.60246
 7.75012 0.920625 7.53004
 4.11771 -2.21774 -0.64062
 -5.23028 -1.09565 -7.52319
 -2.38908 -1.14928 -1.94167
 1.64239 3.81812 0.542151
 -2.65656 -5.31771 -5.22709
 2.48429 3.54012 6.55726
 -3.33025 0.536887 -0.821814
 1.60248 3.18729 -11.5802
 -1.15483 7.46844 -3.29287
 -1.36925 -1.01935 6.98423
 0.475047 -0.990809 3.62267
 -7.61374 1.02184 1.91537
 -2.97986 2.53412 -1.09697
 -5.05423 -0.0895025 2.95883
 -2.39574 -1.87068 -2.35051
 -5.08337 1.87151 -4.95318
 -0.96386 5.31415 -4.7911
 -3.71547 -0.0757525 -0.486705
 3.34755 -3.92502 5.28671
 -11.4715 2.02991 -4.19991
 -1.29408 0.463888 2.92912
 -4.50307 -2.09997 0.43234
 -0.127674 -1.27883 4.47083
 2.24374 2.46748 4.39924
 -4.59702 0.0943661 0.306799
 -6.11053 1.02491 -5.01813
 2.47374 3.9274 -6.12666
 -1.12438 0.0637316 -3.44674
 -2.34642 -4.60572 3.81507
 -1.21017 0.826534 -1.03074
 -3.9422 3.25088 -3.71704
 -1.93081 0.134898 11.0569
 -0.343716 4.092 4.03051
 8.11567 2.09108 -4.15135
 6.46547 -1.47869 -0.881488
 -3.55311 2.98253 1.82139
 1.00445 -5.89752 -6.8592
 -3.23872 5.68431 4.50243
 -1.77487 9.16343 0.0693855
 -2.96753 -0.717464 -4.29773
 -4.79086 5.78231 2.90162
 -0.921712 0.978779 -1.46239
 1.68153 1.60209 -0.961366
 -5.74945 0.0357483 0.58662
 -4.26814 2.90918 1.79402
 3.5915 -6.52725 -5.70704
 2.99896 -4.21465 2.58152
 1.01218 -4.44205 -6.74007
 -6.12947 1.09477 3.14746
 -1.08479 -5.35106 1.74854
 -2.02531 0.0963385 -5.35135
 0.258222 0.101323 -8.50961
 3.62009 4.46958 2.01495
 -4.16183 0.912578 2.06767
 0.820164 1.97654 -1.35075
 1.39943 1.19149 -2.85639
 -0.441353 -0.78741 -6.01908
 -0.535023 5.69529 -2.44102
 -0.0993924 -0.0446699 -0.250613
 -2.13832 8.35264 0.723087
 -1.15117 -3.56793 0.642137
 -4.00252 1.53792 2.7652
 2.37144 -4.22244 -4.56034
 3.14287 -4.81759 1.84476
 -2.58805 -5.98907 -3.12725
 4.05482 4.16567 0.986483
 -4.89576 2.32958 1.29118
 0.136997 5.11464 -9.45559
 -1.10834 -2.89907 1.58408
 -0.690529 -3.76764 -1.25831
 -3.49203 -0.896565 0.542062
 3.01686 -0.591155 -2.43363
 1.57953 0.257631 -1.85858
 0.192119 -8.9599 1.273
 5.21572 2.20808 -4.42243
 2.65803 0.640376 0.344711
 -1.14736 2.87437 0.327745
 -1.8183 -4.03346 1.03862
 -5.06769 -5.23705 -3.09773
 2.20764 -5.49766 3.34559
 2.56879 -4.2537 -0.0266065
 3.20757 6.30795 3.3097
 5.16375 3.87936 4.01502
 -3.44387 -6.81439 -3.36511
 -3.6147 4.67906 -2.17456
 2.05139 -1.70807 4.12895
 -0.270673 0.736568 4.99443
 -0.507656 1.44388 7.20881
 1.36987 -5.75443 3.02399
 7.6435 0.375141 -4.29968
 1.91351 -0.705349 -1.65875
 3.73691 2.71631 0.812065
 -9.4227 -1.64737 0.983983
 -1.15806 5.73136 2.68506
 -9.20604 2.90607 3.48995
 -3.70372 3.29963 -1.62453
 -5.51371 -4.11885 -2.02841
 0.545497 -5.22104 -1.09595
 2.51671 2.19368 -2.70729
 -0.324404 -4.13229 4.09803
 1.46405 -5.06894 -0.791206
 3.53052 5.9502 2.24066
 -0.902257 3.50255 -1.42509
 3.27368 4.39108 -5.95695
 -4.12415 6.18826 8.44481
 -0.10858 3.08115 -1.04327
 -0.808371 1.89408 3.80611
 -3.12997 1.27127 -3.01625
 -3.1823 -4.44262 4.41566
 4.61069 0.572872 2.3145
 5.02 -4.94781 -1.82305
 -7.17271 0.473484 -0.00177265
 6.50166 -1.69102 6.44626
 4.70478 -6.2446 3.87387
 -2.28945 1.89397 0.72883
 3.50981 4.78234 0.171715
 0.0339579 -4.02642 -11.0627
 -0.375533 -1.29738 0.167869
 -7.40132 -8.69718 -3.71145
 -2.98035 7.46271 -0.76696
 0.442075 -2.80648 -7.83158
 0.046477 2.79501 3.05372
 2.11292 -3.38237 2.52279
 -7.35542 -4.08747 -1.33385
 -2.30928 4.27672 2.49891
 -1.70617 2.98692 5.08685
 2.31273 0.665639 1.65798
 2.09014 -3.05761 0.895474
 2.22589 -6.40889 -4.76627
 -2.67384 -1.36473 0.129735
 3.65564 5.07566 2.54246
 -7.27815 3.60352 0.889132
 2.96684 5.58687 1.88479
 -5.10912 0.375959 -3.9143
 6.96833 1.98473 -4.14875
 -1.10074 5.45863 -1.75853
 -5.14175 -4.94153 -3.68261
 -7.65452 6.87429 -2.40835
 1.60856 -3.26833 3.27102
 -9.03423 -2.57621 -7.16834
 2.1852 1.34144 -0.223469
 3.66582 -1.69437 -1.22706
 14.644 0.543237 -2.36586
 -0.143985 -4.60407 5.09409
 0.785932 0.674716 2.75209
 -1.92202 4.29045 3.02713
 1.9941 1.42675 8.38658
 2.5406 -1.69266 -4.13373
 6.27382 -3.49376 8.17284
 -0.635093 -0.628573 -5.472
 -1.86876 6.00632 -1.87696
 4.4291 -5.67291 -2.83481
 6.70691 -1.58815 -7.36438
 1.95105 1.89044 -0.781858
 1.58863 2.52656 -0.274033
 0.0860795 -0.101607 2.43635
 -0.449994 3.11672 1.46993
 9.28619 -4.48221 -6.16357
 7.55955 0.449736 -1.57632
 0.795987 -3.49717 1.79453
 -3.60208 -3.13357 0.335616
 -7.44223 -2.23103 -5.03998
 1.82451 3.27658 -9.75723
 -4.47006 -1.40667 -2.63009
 -5.74785 2.43854 -5.22803
 6.51082 5.49761 2.04164
 3.36567 -0.941717 -2.84789
 3.10761 4.22691 1.69389
 2.29775 3.16138 -1.97826
 -5.74574 2.17946 4.62421
 8.29731 2.44377 2.76153
 -1.89351 -5.81434 5.65955
 -4.15091 3.58669 1.4711
 2.53962 -1.54779 1.32421
 6.53817 1.43665 -0.116484
 3.27485 0.208684 2.90094
 1.87086 -2.94336 2.09259
 -5.9575 4.14186 0.681793
 -1.97367 0.242535 1.67344
 1.44299 -1.97874 2.83972
 -3.26094 0.033116 2.7956
 6.43502 0.532774 5.86202
 4.56881 -0.939727 5.07367
 2.84397 8.55697 5.287
 2.63655 -1.97489 5.65628
 0.106988 -4.37189 2.80087
 -3.3381 -4.09165 2.16917
 1.08669 -3.26772 -0.271527
 4.34195 -1.08396 0.676376
 1.02011 0.792186 -2.87454
 1.40325 -0.0873211 2.61165
 -2.78923 -1.96023 -6.96953
 -2.53347 -1.98644 -0.0555525
 0.914904 -1.77177 1.77203
 1.73054 5.36295 3.46058
 3.141 6.06203 2.6926
 -0.260442 2.02922 4.33818
 2.2909 6.9282 0.450265
 8.9672 -1.34184 3.25076
 7.3883 1.15336 7.78768
 -2.5869 3.53337 1.18813
 -5.15444 -1.03711 -7.08032
 -3.06771 -1.88392 -1.87394
 -2.21715 5.36844 -1.50744
 -0.602692 -5.45981 -3.07567
 2.04631 3.56274 7.36041
 -5.43266 -3.10064 -5.77188
 5.24252 1.21286 -10.6534
 -1.45346 0.601807 -1.12921
 -9.18482 -0.0801765 1.12547
 2.62693 -2.76725 2.65059
 -0.0360074 -0.209238 1.51512
 -2.88086 -0.161246 0.582976
 -5.08303 3.17195 -8.17287
 -4.48125 3.83921 -0.867176
 -4.63224 -1.17618 -5.95628
 -1.47804 3.88381 -2.93857
 1.11892 3.23281 1.41773
 -5.71786 4.94719 10.6267
 -11.4983 3.60417 -2.27642
 -2.89741 0.926694 4.66415
 -2.31018 -3.46913 1.14478
 2.53961 -2.61127 4.45041
 -2.42639 -0.193555 0.784117
 -0.35905 -0.453353 3.90393
 0.723297 0.752933 -8.13032
 3.46976 1.52168 -5.15959
 -5.84198 -0.672607 -4.22256
 -2.63166 -3.53671 2.89129
 0.351808 1.68055 -5.52182
 0.535472 -7.65937 1.47478
 -2.71119 0.426524 11.939
 3.65449 2.42951 0.0689542
 7.42697 1.33016 -4.31405
 2.38948 0.817461 -0.604944
 -3.97298 4.25651 2.49116
 -0.00126268 -5.81302 0.782549
 -2.05338 6.57754 5.42411
 -1.9677 9.42175 1.45382
 2.36757 -3.58903 -4.47467
 0.166873 -2.45227 0.76457
 0.018602 1.38528 -2.7856
 0.597091 4.51977 -0.608239
 -6.64883 0.459191 -1.90317
 -2.81104 3.58139 2.48567
 4.14615 -9.93126 -2.41485
 -0.0930945 -4.18981 -1.11412
 -0.149346 -5.25367 -5.39257
 -2.43487 1.64732 1.41418
 1.36368 -1.61909 -2.09577
 1.25818 1.70865 -5.85916
 0.318581 0.765695 -8.9138
 -5.78691 2.02724 -2.28973
 -0.444202 -0.500635 -3.07935
 0.23066 -0.117846 -2.73647
 -2.19092 -1.88673 1.3057
 1.23162 -0.00741636 -2.07636
 -6.3472 6.42431 2.23034
 -0.102486 -0.0452499 -0.248246
 0.718324 7.3302 1.17984
 -0.807259 -3.5766 0.517532
 -1.59858 4.87121 8.14538
 -2.10398 -4.19911 0.873566
 4.5774 -5.73138 1.54731
 0.991781 5.97795 5.17442
 0.85741 3.19219 -2.63058
 -5.89783 -1.3911 1.54334
 -6.21222 0.044143 9.17086
 1.56089 -4.66117 -7.12972
 1.45341 5.6134 1.34068
 -5.92814 -6.96337 -3.92121
 -1.24141 -3.27972 0.57136
 3.33149 -1.21145 -3.63381
 2.79191 -4.20561 -1.31659
 5.26424 1.99019 -4.18957
 1.42004 -1.94683 -1.24144
 -3.86789 6.37483 0.320607
 -1.54745 -3.98598 2.26334
 -3.56766 1.38734 -6.74165
 -3.96213 2.88477 7.11989
 0.468588 0.46359 4.24846
 5.87013 4.01917 2.63383
 6.20842 6.32407 5.71427
 -1.45845 -4.34776 -3.97246
 -1.88885 1.43426 -5.55895
 4.79379 -1.13053 0.714494
 -1.14764 5.37531 1.33274
 -3.27571 0.538664 -3.17674
 3.60679 -3.29599 2.82005
 -4.98381 -6.86623 -5.95884
 0.0712405 -3.7289 -4.56293
 3.45964 0.154556 0.452392
 -0.817727 2.20732 -0.271777
 1.63767 6.22745 -0.956109
 -11.3522 2.08665 4.51457
 -2.15908 -1.52808 -1.33844
 -4.69794 -3.97302 4.51976
 -3.25958 3.68015 4.98252
 -3.87208 2.1216 -2.08859
 3.54735 5.084 -1.23468
 -6.84729 -2.71161 2.17871
 3.66218 1.97041 -1.6061
 0.577936 0.528044 0.582534
 3.56821 5.76908 2.57037
 -3.28223 5.01933 1.39562
 0.647986 1.91785 6.00806
 -1.41127 0.451304 1.75851
 1.0286 -1.06035 -3.26802
 -1.22753 -1.39634 -3.69235
 7.52064 0.895308 2.62366
 3.79493 -3.91718 -2.7885
 -6.12983 -2.19386 0.637707
 1.39371 -3.47493 9.55935
 1.73062 -2.66314 -4.14411
 -0.663258 4.69124 -2.50043
 6.35448 5.10138 -1.07312
 0.874241 -4.07988 -10.4345
 0.598635 -3.43169 3.13231
 -1.64325 -1.02252 4.86339
 -6.49091 4.19364 -2.58833
 0.865284 -4.29914 -5.33176
 1.66944 1.87285 3.69545
 1.38232 7.23758 -2.45545
 -8.35546 -4.94381 -1.37696
 4.85014 0.345545 -0.407105
 -1.18394 4.91186 2.05726
 -3.0678 -1.02779 -0.769266
 1.15568 -4.29646 -0.874918
 -6.50746 -1.28931 3.55236
 -1.18563 -0.396828 -1.0091
 -0.473373 3.75269 -2.49399
 -5.15658 5.45014 -0.6428
 -0.00455218 5.08215 6.00272
 -1.87341 0.0593173 -5.20984
 -0.140972 -1.66209 -8.92979
 2.17141 -1.32833 2.44157
 3.72974 -1.58184 2.44204
 -7.28131 7.75468 -2.24072
 -0.0986317 -4.09809 0.352713
 8.56894 0.0523535 -4.88634
 1.37548 2.07077 -4.66801
 3.42421 -3.08383 -2.00961
 -2.02445 -0.502468 -3.91936
 -3.33032 3.41481 0.760337
 3.34021 -3.52653 2.90813
 0.330754 2.00323 5.20256
 -1.68691 -2.46834 -0.525714
 -0.769491 -4.9659 1.22848
 4.85814 -3.13477 7.76224
 -2.43981 2.07163 -4.97976
 2.57487 4.27561 1.95036
 3.85285 -1.65562 0.575085
 4.24936 -5.87893 -5.13592
 -3.06333 5.69778 -3.21166
 0.582357 4.05218 -2.9906
 -0.743347 -1.85109 1.30513
 -0.903917 0.17472 -4.78623
 5.41268 -1.03828 -4.6344
 5.63555 -0.16509 -1.35547
 5.90741 -2.58994 -1.29191
 -4.42128 -2.13508 -0.740384
 1.01363 -1.74723 -1.48824
 2.18321 5.79087 -9.98194
 -3.62158 -3.06273 -2.69872
 -4.86027 4.38775 2.13576
 5.50257 4.95016 2.23559
 3.51115 -0.723606 -0.586832
 -1.46955 -1.40476 -3.18385
 7.22657 -1.85581 -2.2944
 -4.43169 -0.799663 8.86092
 -7.24152 -1.11163 -0.489072
 -1.75214 -5.95735 5.7882
 -5.9829 0.79209 3.1431
 -0.326974 -9.61227 0.125761
 8.88937 -0.832152 0.0455075
 3.11279 0.178111 3.6796
 -3.14673 1.84491 2.20628
 3.64627 -3.84902 0.47337
 -1.12341 -0.56775 1.54108
 2.08915 3.19584 -8.52527
 0.0255799 2.07507 -0.327454
 8.1352 5.5995 4.04074
 2.7888 -1.27078 -1.29479
 3.85154 10.3252 5.83464
 2.28867 -0.437539 4.7324
 0.389484 -7.00663 -6.99542
 -7.33858 2.17165 -3.20613
 -5.48341 -2.61793 6.17408
 3.05753 3.81568 2.85507
 2.79343 -0.858562 -8.15753
 1.18388 0.47104 2.3901
 -5.95241 0.0602933 -5.84183
 -5.09211 0.308868 -2.0925
 -4.83038 -2.0307 4.64416
 -2.95453 7.76651 5.1535
 0.53113 3.45114 4.20528
 -0.633077 7.79755 3.64432
 -1.6366 -0.508162 -3.80178
 8.13872 -0.256279 0.369903
 7.40046 0.902123 8.58216
 -1.84695 4.06575 -0.463574
 -5.60377 -0.497847 -7.70002
 4.42994 0.0435581 3.18506
 -6.51112 3.30689 -2.93065
 0.0394585 -7.61925 -1.22347
 2.86849 4.5394 7.00562
 -4.97812 3.67093 2.56292
 1.65178 -10.1106 -5.52648
 -1.50458 -1.90766 2.80726
 -7.49419 -2.60943 2.10704
 0.458123 -2.80196 4.22765
 -5.76505 -1.20905 -3.35116
 -1.28094 2.16069 -5.96885
 -7.17581 -2.07695 4.03811
 0.345542 3.21576 0.169794
 -3.12519 -2.93945 -5.06871
 -2.36612 3.54532 -4.2492
 -0.130586 0.299156 -6.28565
 -7.87663 3.89955 9.28653
 -11.5616 4.59448 -1.08557
 -0.959837 -3.69303 -0.0394917
 -2.64805 -0.893886 -0.796273
 4.54502 6.78905 1.03122
 3.24798 -3.78918 3.21478
 0.554578 -0.429277 5.20369
 -0.528733 1.02161 -6.22304
 2.2568 4.37197 -3.32073
 -0.654956 -6.63546 -4.91871
 -3.61259 -3.36694 1.08745
 6.02226 8.29552 -2.10106
 1.33988 -4.62553 0.115045
 -6.14252 -0.695321 10.7978
 1.79544 -1.12603 1.46749
 7.81057 0.990111 -4.16645
 6.69915 -0.962878 0.327557
 -3.39749 2.73873 -2.48496
 2.71515 1.39564 4.49293
 -1.17883 6.94906 6.53952
 7.26685 2.98688 -5.1251
 7.47549 -1.21048 1.52315
 -4.34029 -0.640744 -2.63264
 0.361114 6.64029 -4.95193
 0.495447 2.44908 -1.36471
 -1.49572 -7.27363 3.90869
 -1.41025 -2.05481 -5.6749
 4.14134 -10.6359 -1.52516
 2.35747 -6.55588 1.16475
 -0.299665 -8.22248 -4.25254
 -5.56413 -0.418889 4.5239
 2.69466 -4.00547 0.127236
 -3.48563 -2.49029 4.86791
 -0.186167 3.11336 -10.9764
 5.7615 -1.87873 -0.858555
 -1.24003 0.785285 0.813666
 1.26084 2.89441 -2.11526
 -1.73824 -2.06126 5.23397
 9.98408 2.72818 2.63242
 -0.131191 1.58009 6.06212
